then,adv,тогда; затем,55,78.134,"she's taller than I am;  she found his advice more witty than helpful;  we have less work today than we had yesterday;  We had no choice than to return home || It will be finished before then. || He was happy then. || He fixed it, then left. || There are three green ones, then a blue one. || If it’s locked, then we’ll need the key. || That’s a nice shirt, but then, so is the other one."
theory,n,теория,2036,1.058,Knot theory classifies the mappings of a circle into 3-space. || A theory is consistent if it has a model.
there,adv,"там, туда; вот",43,107.413,"You rinse and de-string the green beans; I'll take it from there. || He did not stop there, but continued his speech. || Is there an answer? [=Does an answer exist?] || If x is a positive number, then there exists [=there is] a positive number y less than x. || I expected there to be a simpler solution. [=I expected that there would be a simpler solution.] || therefor, thereat, thereunder || Hi there, young fellow. || There, there. Everything is going to turn out all right. || There! That knot should hold."
therefore,adv,"поэтому, следовательно",2416,815.0,"Traditional values will always have a place, therefore they will never lose relevance."
they,pron,они,31,141.01,"Dogs may bark if they want to be fed. || They requested a seat at Friday's performance but didn't say if they preferred the balcony or the floor. || Ha, you believe the moon is real? That's just what they want you to think."
thick,a,толстый; густой; частый,819,3.466,It was mayhem in the thick of battle. || I want some planks that are two inches thick. || He had such a thick neck that he had to turn his body to look to the side. || We walked through thick undergrowth. || My mum’s gravy was thick but at least it moved about. || The room was thick with reporters. || We drove through thick fog. || He was as thick as two short planks. || They were as thick as thieves. || Thick darkness. || Snow lay thick on the ground. || The arrows flew thick and fast around us.
thigh,n,бедро,2165,969.0,
thin,a,тонкий; худой; редкий,886,3.14,chocolate mint thins || The crowds thinned after the procession had passed: there was nothing more to see. || thin plate of metal;  thin paper;  thin board;  thin covering || thin wire;  thin string || thin person || Water is thinner than honey. || The trees of a forest are thin; the corn or grass is thin. || a thin disguise || seed sown thin
thing,n,"вещь, предмет",103,35.669,"Bacon pie? Is that a thing? || Hold on, let me just grab my things. || get me a thing of apple juice at the store;  I just ate a whole thing of jelly beans || The car looks cheap, but the thing is, I have doubts about its safety. || you poor thing;  she's a funny old thing, but her heart's in the right place;  I met a pretty blond thing at the bar || that's the thing: we don't know where he went;  the thing is, I don't have any money || Oh yeah, I'm supposed to promote that vision thing."
think,v,"(thought [TLt]; thought) думать; считать, полагать",58,73.354,"I'll have a think about that and let you know. || Idly, the detective thought what his next move should be. || I thought for three hours about the problem and still couldn’t find the solution. || I tend to think of her as rather ugly. || At the time I thought his adamant refusal to give in right. || I think she’ll pass the examination."
third,num,третий,772,3.799,Jones came in third. || He ate a third of the pie. Divided by two-thirds. || Now put it into third. || They sing in thirds. || The play ended with Jones standing on third. || The third tree from the left is my favorite.
thirty,num,тридцать,543,5.569,
though,adv,"однако, все же; cj- хотя",297,11.431,"I will do it, though. || ""Man, it's hot in here."" — ""Isn't it, though?"" || Though it’s risky, it’s worth taking the chance. || We shall be not sorry though the man die tonight."
thought,n,"мысль, размышление",999,2.651,"Idly, the detective thought what his next move should be. || I thought for three hours about the problem and still couldn’t find the solution. || I tend to think of her as rather ugly. || At the time I thought his adamant refusal to give in right. || I think she’ll pass the examination. || The greatest weapon against stress is our ability to choose one thought over another. || Without freedom of thought there can be no such thing as wisdom, and no such thing as public liberty without freedom of speech. || Traditional eastern thought differs markedly from that of the west."
